id,_id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
226,590481173863452abf32c4ab,2,8,511,100.0,100.0,7,57410,0,0,-1,1,96.0,1,353,2,3.6,2.6,6,Nicolás,2.6,24,0,92.0,226,False,609.8,0,0,0,0,2142,,59,0,0,0,57410.jpg,3.0,0,0,Otamendi,2.5,False,30.0,a,10,43,212.0,76,71323,2190,129340,390,0.4,12.9,Otamendi,8
227,590481173863452abf32c4ac,0,0,62,100.0,100.0,0,41823,0,0,-3,3,42.3,0,156,3,2.6,1.6,0,Fabian,1.6,4,1,15.3,227,False,68.2,0,0,0,0,224,,47,0,0,0,41823.jpg,1.9,0,0,Delph,0.1,False,18.0,a,10,43,43.0,13,3009,54,7542,186,0.3,2.8,Delph,1
228,590481173863452abf32c4ad,14,11,443,100.0,100.0,8,103955,0,0,-5,5,653.0,2,400,3,4.0,3.0,3,Raheem,3.0,25,6,214.9,228,False,490.6,0,0,0,0,2301,,75,0,0,0,103955.jpg,4.6,0,0,Sterling,10.5,False,7.0,a,10,43,1008.0,139,2055976,17246,1800808,18355,0.4,18.5,Sterling,6
229,590481173863452abf32c4ae,0,0,0,0.0,0.0,0,28554,0,0,-1,1,12.3,0,164,3,0.0,0.0,0,Samir,0.0,0,0,5.8,229,False,4.8,0,0,0,0,16,Joined Sevilla in season-long loan deal,64,0,0,0,28554.jpg,1.0,0,0,Nasri,0.2,False,8.0,u,10,43,41.0,1,1362,16,12982,16,0.0,0.2,Nasri,0
230,590481173863452abf32c4af,9,10,532,75.0,100.0,9,20664,0,0,-4,4,1243.2,1,351,3,3.8,4.0,0,David,4.0,31,2,250.9,230,False,554.4,0,0,0,0,2452,Knee injury - 75% chance of playing,86,0,0,0,20664.jpg,3.6,0,0,Silva,2.2,False,21.0,d,10,43,710.0,108,115017,511,256455,7109,0.5,12.6,Silva,5
231,590481173863452abf32c4b0,0,6,335,100.0,100.0,9,14664,0,0,-8,8,302.4,2,525,3,3.0,2.0,3,Gnegneri Yaya,2.0,16,4,96.5,231,False,369.0,0,0,0,0,1619,,72,0,0,0,14664.jpg,3.3,0,0,Touré,0.9,False,42.0,a,10,43,293.0,70,138593,1279,183488,417,0.3,9.7,Yaya Touré,4
232,590481173863452abf32c4b1,3,6,217,,,2,17740,0,0,-4,4,318.3,0,408,3,4.6,3.6,1,Jesús,3.6,15,0,59.8,232,False,140.4,0,0,0,0,937,,61,0,0,0,17740.jpg,2.1,0,0,Navas,0.6,False,15.0,a,10,43,140.0,43,17691,471,40607,307,0.6,7.0,Navas,2
233,590481173863452abf32c4b2,1,3,380,100.0,100.0,8,27789,0,0,-2,2,411.9,0,417,3,2.8,1.8,3,Fernando,1.8,23,1,111.0,233,False,421.8,0,0,0,0,2305,,53,0,0,0,27789.jpg,2.3,2,0,Luiz Rosa,1.4,False,25.0,a,10,43,277.0,61,82091,685,131055,618,0.3,11.5,Fernandinho,4
234,590481173863452abf32c4b3,0,1,99,100.0,100.0,1,52538,0,0,-3,3,65.6,0,236,3,1.2,0.2,0,Fernando Francisco,0.2,9,0,20.5,234,False,110.8,0,0,0,0,558,,47,0,0,0,52538.jpg,1.2,0,0,Reges,0.2,False,6.0,a,10,43,29.0,17,7989,48,15759,50,0.0,3.6,Fernando,3
235,590481173863452abf32c4b4,16,27,652,100.0,100.0,9,61366,0,0,-1,1,1416.2,4,546,3,5.4,4.4,3,Kevin,4.4,30,4,280.5,235,False,676.2,0,0,0,0,2436,,104,0,1,0,61366.jpg,5.0,0,0,De Bruyne,7.0,False,17.0,a,10,43,711.0,156,1191871,17392,1234248,3194,0.4,15.0,De Bruyne,4
236,590481173863452abf32c4b5,1,2,196,0.0,0.0,3,59859,0,0,-6,6,209.6,1,0,3,0.0,0.0,0,Ilkay,0.0,8,3,59.6,236,False,186.8,0,0,0,0,704,Knee injury - Unknown return date,49,0,0,0,59859.jpg,4.1,0,0,Gündogan,1.4,False,8.0,i,10,43,199.0,41,699957,20,704115,233,0.0,8.4,Gündogan,0
237,590481173863452abf32c4b6,3,2,167,100.0,100.0,3,86173,0,0,-6,6,238.1,1,0,3,1.4,0.4,0,Manuel,0.4,7,4,85.3,237,False,209.8,0,0,0,0,776,,84,0,0,0,86173.jpg,2.9,1,0,Agudo Durán,1.0,False,9.0,a,10,43,409.0,53,213588,23,258093,85,0.0,6.3,Nolito,3
238,590481173863452abf32c4b7,0,0,0,0.0,0.0,0,206325,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Oleksandr,0.0,0,0,0.0,238,False,0.0,0,0,0,0,0,Season-long loan to PSV Eindhoven,53,0,0,0,206325.jpg,0.0,0,0,Zinchenko,0.0,False,35.0,u,10,43,0.0,0,169,2,2398,3,0.0,0.0,Zinchenko,0
239,590481173863452abf32c4b8,2,25,504,100.0,100.0,7,37572,0,0,-2,2,402.6,4,789,4,7.4,6.4,2,Sergio,6.4,27,17,271.9,239,False,694.4,0,0,0,0,2141,,128,0,1,0,37572.jpg,5.2,1,0,Agüero,22.7,False,10.0,a,10,43,1627.0,141,2612486,50830,3437482,22307,0.5,11.0,Agüero,3
240,590481173863452abf32c4b9,0,3,92,100.0,100.0,3,57001,0,0,-6,6,116.9,1,249,4,0.0,0.0,0,Wilfried,0.0,12,2,49.0,240,False,103.0,0,0,0,0,684,,69,0,0,0,57001.jpg,2.9,0,0,Bony,0.6,False,12.0,a,14,110,271.0,29,113750,34,131474,85,0.0,4.2,Bony,1
241,590481173863452abf32c4ba,3,6,173,100.0,100.0,1,173515,0,0,-10,10,187.6,1,242,4,1.4,0.4,0,Kelechi,0.4,9,4,86.7,241,False,223.0,0,0,0,0,510,,60,0,0,0,173515.jpg,2.8,0,0,Iheanacho,2.3,False,72.0,a,10,43,463.0,50,760612,313,789774,599,0.1,8.3,Iheanacho,0
242,590481173863452abf32c4bb,0,5,535,100.0,100.0,14,51940,0,0,-1,1,10.0,2,368,1,6.3,11.6,17,David,5.3,24,0,48.2,242,False,473.6,0,0,0,0,2880,,54,0,0,0,51940.jpg,4.1,0,65,de Gea,35.1,False,1.0,a,11,1,0.0,130,564241,27914,927058,6335,1.0,24.1,de Gea,2
243,590481173863452abf32c4bc,0,0,29,,,1,42899,0,0,-3,3,0.0,0,40,1,2.2,3.4,0,Sergio,1.2,0,0,2.2,243,False,21.8,0,0,0,0,90,,47,0,0,0,42899.jpg,7.0,0,4,Romero,0.1,False,20.0,a,11,1,0.0,7,1811,49,4311,119,0.3,1.5,Romero,0
244,590481173863452abf32c4bd,1,1,230,0.0,0.0,3,55909,0,0,-2,2,24.8,0,381,2,0.0,0.0,0,Chris,0.0,12,1,39.5,244,False,282.2,0,0,0,0,947,Knock - Unknown return date,58,0,0,0,55909.jpg,2.9,0,0,Smalling,1.0,False,12.0,i,11,1,87.0,44,28157,49,61717,406,0.0,7.6,Smalling,0
245,590481173863452abf32c4be,0,4,269,0.0,0.0,3,76359,0,0,-5,5,31.9,0,64,2,0.0,0.0,0,Phil,0.0,10,0,44.5,245,False,325.0,0,0,0,0,1224,Toe Injury - Unknown return date,45,0,0,0,76359.jpg,3.0,0,0,Jones,0.6,False,4.0,i,11,1,87.0,42,234366,32,229538,1336,0.0,9.3,Jones,1
246,590481173863452abf32c4bf,0,0,0,0.0,0.0,0,152015,0,0,0,0,0.0,0,36,2,0.0,0.0,0,Guillermo,0.0,0,0,0.0,246,False,0.0,0,0,0,0,0,Season-long loan to Eintracht Frankfurt,45,0,0,0,152015.jpg,0.0,0,0,Varela,0.0,False,30.0,u,11,1,0.0,0,278,5,573,5,0.0,0.0,Varela,0
247,590481173863452abf32c4c0,3,4,199,100.0,100.0,4,106760,0,0,-3,3,160.5,2,92,2,3.3,5.6,0,Luke,2.3,6,0,36.5,247,False,139.2,0,0,0,0,680,,52,0,0,0,106760.jpg,4.4,0,0,Shaw,6.7,False,23.0,a,11,1,64.0,44,382444,735,859348,3224,0.4,8.5,Shaw,1
248,590481173863452abf32c4c1,0,7,394,0.0,25.0,8,58893,0,0,-3,3,71.0,0,192,2,0.0,1.9,0,Marcos,3.2,13,1,66.5,248,False,446.4,0,0,0,0,1663,Knee injury - Unknown return date,52,0,0,0,58893.jpg,3.7,0,0,Rojo,1.0,False,5.0,i,11,1,147.0,77,103683,160,99429,17758,0.6,14.8,Rojo,5
249,590481173863452abf32c4c2,0,0,58,0.0,0.0,1,160817,0,0,-3,3,51.1,0,28,2,0.0,0.0,0,Patrick,0.0,9,0,10.7,249,False,30.6,0,0,0,0,353,Knee injury - Unknown return date,42,1,0,0,160817.jpg,1.3,0,0,McNair,0.2,False,19.0,i,15,56,28.0,12,4960,6,15579,37,0.0,2.9,McNair,0
250,590481173863452abf32c4c3,3,9,591,100.0,100.0,12,20695,0,0,5,-5,585.5,2,186,2,4.3,7.6,6,Antonio,3.3,19,1,133.8,250,False,528.0,0,0,0,0,2401,,60,0,0,0,20695.jpg,4.4,0,0,Valencia,17.3,False,25.0,a,11,1,224.0,118,1088262,13398,777572,31199,0.6,19.7,Valencia,5
251,590481173863452abf32c4c4,0,5,275,,,8,40002,0,0,-5,5,68.7,1,257,2,5.2,9.4,12,Matteo,4.2,5,0,25.8,251,False,176.2,0,0,0,0,1123,,50,0,0,0,40002.jpg,4.1,0,0,Darmian,0.9,False,36.0,a,11,1,13.0,61,48697,5739,85567,595,0.8,12.2,Darmian,3
252,590481173863452abf32c4c5,0,0,0,0.0,0.0,0,171273,0,0,-1,1,0.0,0,123,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,252,False,0.0,0,0,0,0,0,Joined Wolves in season-long loan deal,44,0,0,0,171273.jpg,0.0,0,0,Borthwick-Jackson,0.0,False,43.0,u,11,1,0.0,0,128,1,3067,5,0.0,0.0,Borthwick-Jackson,0
253,590481173863452abf32c4c6,0,0,8,0.0,100.0,0,201084,0,0,-4,4,0.0,0,40,2,0.0,1.6,1,Timothy,0.3,0,0,0.0,253,False,0.0,0,0,0,0,7,Shoulder injury - Unknown return date,41,0,0,0,201084.jpg,1.0,0,0,Fosu-Mensah,0.1,False,24.0,i,11,1,0.0,3,4111,42,9805,117,0.1,0.7,Fosu-Mensah,0
254,590481173863452abf32c4c7,2,14,493,100.0,100.0,9,58877,0,0,-3,3,391.2,2,477,2,3.7,6.4,14,Daley,2.7,14,1,100.0,254,False,489.4,0,0,0,0,1650,,52,0,0,0,58877.jpg,4.5,0,0,Blind,4.8,False,17.0,a,11,1,120.0,95,499177,20704,467746,1714,0.5,18.3,Blind,2
255,590481173863452abf32c4c8,0,13,472,100.0,100.0,10,197365,1,-1,0,0,27.3,1,0,2,7.0,13.0,12,Eric,6.0,13,0,53.6,255,False,431.6,0,0,0,0,1728,,55,0,0,0,197365.jpg,4.1,0,0,Bailly,9.8,False,3.0,a,11,1,75.0,86,398078,34203,533473,4022,1.1,15.6,Bailly,3
256,590481173863452abf32c4c9,3,14,416,0.0,0.0,9,43670,0,0,-3,3,667.6,1,586,3,0.0,0.0,0,Juan,0.0,12,6,167.7,256,False,441.2,0,0,0,0,1385,Groin Injury - Unknown return date,72,1,0,0,43670.jpg,4.3,0,0,Mata,2.0,False,8.0,i,11,1,569.0,95,360047,84,384192,1739,0.0,13.2,Mata,3
257,590481173863452abf32c4ca,0,0,241,0.0,100.0,9,41184,0,0,-2,2,267.6,0,164,3,0.0,5.0,3,Marouane,2.0,14,1,86.7,257,False,279.8,0,0,0,0,1530,Suspended until 17 May,58,0,0,0,41184.jpg,1.7,1,0,Fellaini,0.3,False,27.0,s,11,1,325.0,45,16448,172,22057,1998,0.3,7.8,Fellaini,8
258,590481173863452abf32c4cb,0,0,6,0.0,0.0,0,106824,0,0,-4,4,1.8,0,259,3,0.0,0.0,0,Memphis,0.0,1,0,0.7,258,False,1.2,0,0,0,0,24,Joined Lyon on 20/1,71,0,0,0,106824.jpg,0.8,0,0,Depay,0.2,False,7.0,u,11,1,4.0,3,1099,6,7873,14,0.0,0.4,Depay,1
259,590481173863452abf32c4cc,0,0,228,100.0,100.0,5,2404,0,0,-3,3,163.7,0,275,3,2.7,4.4,4,Michael,1.7,9,0,42.9,259,False,227.0,0,0,0,0,1258,,42,0,0,0,2404.jpg,1.9,0,0,Carrick,1.7,False,16.0,a,11,1,39.0,35,144798,1547,132888,2319,0.4,8.3,Carrick,1
260,590481173863452abf32c4cd,1,1,135,100.0,100.0,4,18892,0,0,-4,4,124.0,0,178,3,2.8,4.6,4,Ashley,1.8,5,0,30.9,260,False,131.4,0,0,0,0,670,,51,0,0,0,18892.jpg,2.2,0,0,Young,0.1,False,18.0,a,11,1,53.0,24,4135,248,4627,285,0.4,4.7,Young,2
261,590481173863452abf32c4ce,3,0,144,100.0,100.0,3,154976,0,0,-2,2,449.7,0,33,3,0.8,0.8,1,Adnan,0.8,36,0,101.3,261,False,214.6,0,0,0,0,1558,,53,0,0,0,154976.jpg,2.0,1,0,Januzaj,0.5,False,44.0,a,15,56,346.0,46,37793,41,57326,154,0.2,8.7,Januzaj,3
262,590481173863452abf32c4cf,6,10,520,100.0,100.0,13,59846,1,-1,-1,1,669.8,1,307,3,6.2,11.4,10,Ander,5.2,15,1,152.1,262,False,576.8,0,0,0,0,2267,,64,0,0,0,59846.jpg,3.3,1,0,Herrera,2.7,False,21.0,a,11,1,272.0,90,162679,20051,69452,5366,0.8,14.3,Herrera,5
263,590481173863452abf32c4d0,0,0,0,0.0,0.0,0,156689,0,0,-1,1,0.0,0,12,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,263,False,0.0,0,0,0,0,0,Season-long loan to Granada,44,0,0,0,156689.jpg,0.0,0,0,Pereira,0.0,False,44.0,u,11,1,0.0,0,746,4,2847,5,0.0,0.0,Pereira,0
264,590481173863452abf32c4d1,0,1,187,100.0,100.0,4,42774,0,0,-4,4,80.0,1,317,3,0.9,2.4,3,Morgan,1.4,11,1,34.6,264,False,182.2,0,0,0,0,893,,46,0,0,0,42774.jpg,2.2,0,0,Schneiderlin,0.5,False,2.0,a,6,11,83.0,33,49111,208,43978,730,0.3,7.2,Schneiderlin,1
265,590481173863452abf32c4d2,0,0,0,0.0,0.0,0,15208,0,0,-4,4,0.0,0,200,3,0.0,0.0,0,Bastian,0.0,0,0,0.0,265,False,0.0,0,0,0,0,0,Transferred to Chicago Fire,51,0,0,0,15208.jpg,0.0,0,0,Schweinsteiger,0.1,False,31.0,u,11,1,0.0,0,1715,4,7214,22,0.0,0.0,Schweinsteiger,0
266,590481173863452abf32c4d3,2,3,202,100.0,100.0,7,109322,0,0,-4,4,489.9,1,318,3,3.0,5.0,4,Jesse,2.0,9,1,105.6,266,False,212.0,0,0,0,0,1135,,56,0,0,0,109322.jpg,2.5,0,0,Lingard,1.1,False,14.0,a,11,1,365.0,52,63260,2905,62503,4565,0.4,9.3,Lingard,2
267,590481173863452abf32c4d4,5,9,263,100.0,100.0,8,148225,0,0,-3,3,320.2,3,593,3,4.3,7.6,17,Anthony,3.3,8,4,115.7,267,False,338.4,0,0,0,0,1149,,92,0,0,0,148225.jpg,4.2,0,0,Martial,2.6,False,11.0,a,11,1,498.0,83,118629,6919,304186,609,0.4,9.0,Martial,1
268,590481173863452abf32c4d5,1,3,250,100.0,100.0,9,57249,0,0,-7,7,491.8,1,0,3,3.7,6.4,4,Henrikh,2.7,6,4,122.8,268,False,316.8,0,0,0,0,1157,,88,0,0,0,57249.jpg,3.3,0,0,Mkhitaryan,2.8,False,22.0,a,11,1,420.0,66,258484,2791,427615,11157,0.3,7.5,Mkhitaryan,1
269,590481173863452abf32c4d6,5,6,235,100.0,100.0,4,13017,0,0,-4,4,495.8,0,509,4,1.8,2.6,5,Wayne,0.8,11,3,122.7,269,False,308.4,0,0,0,0,1104,,86,0,0,0,13017.jpg,2.8,0,0,Rooney,2.3,False,10.0,a,11,1,423.0,56,148571,2766,281109,796,0.1,6.5,Rooney,7
270,590481173863452abf32c4d7,0,0,0,0.0,0.0,0,112139,0,0,0,0,0.0,0,1,4,0.0,0.0,0,James,0.0,0,0,0.0,270,False,0.0,0,0,0,0,0,Joined Derby in season-long loan deal,50,0,0,0,112139.jpg,0.0,0,0,Wilson,0.1,False,19.0,u,11,1,0.0,0,779,12,3546,19,0.0,0.0,Wilson,0
271,590481173863452abf32c4d8,2,2,271,100.0,100.0,7,176297,0,0,-4,4,376.3,0,237,4,4.3,7.6,3,Marcus,3.3,14,5,139.4,271,False,311.0,0,0,0,0,1560,,66,0,0,0,176297.jpg,2.4,0,0,Rashford,14.6,False,19.0,a,11,1,709.0,68,1012037,62178,628466,73137,0.5,10.3,Rashford,3
272,590481173863452abf32c4d9,7,28,540,0.0,25.0,11,9808,0,0,-1,1,775.0,6,0,4,0.0,1.9,0,Zlatan,3.2,22,17,327.3,272,False,807.8,0,0,0,0,2438,Knee injury - Unknown return date,114,0,1,0,9808.jpg,5.8,0,0,Ibrahimovic,23.9,False,9.0,i,11,1,1694.0,163,2545519,153,3396627,83143,0.3,14.3,Ibrahimovic,7
273,590481173863452abf32c4da,0,0,0,,,0,19101,0,0,-4,4,0.0,0,0,1,-1.0,0.0,0,Dimitrios,0.0,0,0,0.0,273,False,0.0,0,0,0,0,0,,41,0,0,0,19101.jpg,0.0,0,0,Konstantopoulos,0.1,False,1.0,a,12,25,0.0,0,1092,9,6776,27,0.0,0.0,Konstantopoulos,0
274,590481173863452abf32c4db,0,10,493,50.0,0.0,8,12496,0,0,1,-1,0.3,3,0,1,0.9,0.0,0,Víctor,2.7,36,0,61.0,274,False,607.6,0,0,0,0,2520,Rib Injury - 50% chance of playing,46,0,0,0,12496.jpg,3.6,0,79,Valdés,5.1,False,26.0,d,12,25,2.0,102,210606,66,299275,16248,0.6,22.2,Valdés,1
275,590481173863452abf32c4dc,0,0,169,75.0,100.0,3,75880,0,0,-2,2,10.4,0,0,2,0.1,2.4,0,Daniel,1.2,16,1,39.6,275,False,218.4,0,0,0,0,900,Ankle injury - 75% chance of playing,48,0,0,0,75880.jpg,2.3,0,0,Ayala,0.1,False,4.0,d,12,25,166.0,30,7713,13,11972,653,0.3,6.3,Ayala,3
276,590481173863452abf32c4dd,2,6,317,100.0,100.0,4,40202,0,0,-3,3,142.3,0,0,2,0.0,2.0,5,George,1.0,25,0,67.1,276,False,366.2,0,0,0,0,1604,,42,0,0,0,40202.jpg,2.6,0,0,Friend,1.9,False,3.0,a,12,25,160.0,52,154097,327,291903,1838,0.2,12.4,Friend,4
277,590481173863452abf32c4de,0,0,0,0.0,0.0,0,169061,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Dael,0.0,0,0,0.0,277,False,0.0,0,0,0,0,0,,40,0,0,0,169061.jpg,0.0,0,0,Fry,0.5,False,22.0,a,12,25,0.0,0,4528,26,65917,111,0.0,0.0,Fry,0
278,590481173863452abf32c4df,1,14,634,,,11,83312,1,-1,6,-6,42.8,1,0,2,3.5,9.0,7,Ben,4.5,43,1,103.6,278,False,758.8,0,0,0,0,3060,,51,0,0,0,83312.jpg,3.5,0,0,Gibson,11.3,False,6.0,a,12,25,234.0,118,794182,1717,372503,53393,0.9,23.1,Gibson,3
279,590481173863452abf32c4e0,0,0,49,0.0,0.0,1,48771,0,0,-4,4,31.9,0,0,2,0.0,0.0,0,Emilio,0.0,5,0,11.9,279,False,47.6,0,0,0,0,320,Joined Birmingham City on 18/1,41,0,0,0,48771.jpg,2.5,0,0,Nsue Lopez,0.2,False,24.0,u,12,25,38.0,10,11283,4,27217,50,0.0,2.4,Nsue,0
280,590481173863452abf32c4e1,0,3,198,100.0,100.0,4,55317,0,0,-2,2,10.0,0,0,2,1.0,4.0,0,Bernardo,2.0,13,0,27.4,280,False,224.8,0,0,0,0,975,,43,0,0,0,55317.jpg,3.2,0,0,Espinosa Zúñiga,0.1,False,5.0,a,12,25,39.0,35,10271,17,5521,1035,0.5,8.1,Bernardo,2
281,590481173863452abf32c4e2,0,0,6,0.0,0.0,0,49773,0,0,-1,1,20.5,0,0,3,0.0,0.0,0,Albert,0.0,2,0,6.0,281,False,8.4,0,0,0,0,122,Joined Aston Villa on 31/8,54,0,0,0,49773.jpg,1.5,0,0,Adomah,0.0,False,27.0,u,12,25,33.0,3,872,2,10281,8,0.0,0.6,Adomah,0
282,590481173863452abf32c4e3,3,3,325,,,7,12002,0,0,-6,6,521.2,0,0,3,2.0,6.0,5,Stewart,3.0,29,1,108.6,282,False,295.2,0,0,0,0,1885,,49,0,0,0,12002.jpg,2.7,0,0,Downing,0.5,False,19.0,a,12,25,267.0,70,32341,98,58091,3985,0.6,14.3,Downing,1
283,590481173863452abf32c4e4,2,0,385,100.0,100.0,10,59044,0,0,-2,2,297.0,0,0,3,1.7,5.4,7,Adam,2.7,35,0,77.0,283,False,412.2,0,0,0,0,2444,,43,0,0,0,59044.jpg,2.1,0,0,Clayton,0.9,False,8.0,a,12,25,62.0,63,80268,396,65302,1405,0.6,14.7,Clayton,9
284,590481173863452abf32c4e5,0,1,103,75.0,0.0,3,10460,0,0,-6,6,128.7,0,0,3,-0.1,0.0,0,Grant,0.8,8,1,28.4,284,False,84.4,0,0,0,0,554,Hamstring injury - 75% chance of playing,44,0,0,0,10460.jpg,2.4,0,0,Leadbitter,0.0,False,7.0,d,12,25,73.0,24,1706,5,1735,45,0.2,5.5,Leadbitter,1
285,590481173863452abf32c4e6,0,0,0,0.0,0.0,0,96778,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,285,False,0.0,0,0,0,0,0,Joined Sheffield Wednesday on 31/8,44,0,0,0,96778.jpg,0.0,0,0,Reach,0.0,False,20.0,u,12,25,0.0,0,501,3,2365,4,0.0,0.0,Reach,0
286,590481173863452abf32c4e7,2,3,390,,,9,80179,0,0,0,0,444.8,0,0,3,0.5,3.0,5,Adam,1.5,27,0,88.5,286,False,248.2,0,0,0,0,2401,,45,0,0,0,80179.jpg,2.4,0,0,Forshaw,0.4,False,34.0,a,12,25,193.0,72,61528,68,48316,845,0.3,16.0,Forshaw,3
287,590481173863452abf32c4e8,0,0,0,0.0,0.0,0,153601,0,0,-3,3,0.0,0,0,3,0.0,0.0,0,Carlos,0.0,0,0,0.0,287,False,0.0,0,0,0,0,0,Season-long loan to Real Oviedo,42,0,0,0,153601.jpg,0.0,0,0,De Pena,0.2,False,16.0,u,12,25,0.0,0,15562,6,15682,115,0.0,0.0,De Pena,0
288,590481173863452abf32c4e9,0,0,0,0.0,0.0,0,169535,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Julien,0.0,0,0,0.0,288,False,0.0,0,0,0,0,0,Joined Derby on loan from 5/1 until end of the season,43,0,0,0,169535.jpg,0.0,0,0,de Sart,0.0,False,23.0,u,12,25,0.0,0,2418,1,3467,6,0.0,0.0,de Sart,0
289,590481173863452abf32c4ea,2,0,74,100.0,100.0,1,123125,0,0,-6,6,92.9,0,0,3,-1.0,0.0,0,Viktor,0.0,6,0,31.1,289,False,62.6,0,0,0,0,407,,49,0,0,0,123125.jpg,1.8,0,0,Fischer,0.2,False,11.0,a,12,25,155.0,21,2184,1,43961,17,0.0,4.3,Fischer,0
290,590481173863452abf32c4eb,1,5,375,100.0,100.0,8,82428,0,0,-1,1,206.3,2,0,3,3.0,8.0,12,Marten,4.0,37,4,89.3,290,False,352.2,0,0,0,0,2503,,44,0,0,0,82428.jpg,2.9,0,0,de Roon,2.2,False,14.0,a,12,25,339.0,87,212470,3429,130941,10307,0.9,19.8,de Roon,6
291,590481173863452abf32c4ec,0,0,11,0.0,0.0,0,12744,0,0,-4,4,3.3,0,0,4,0.0,0.0,0,David,0.0,0,0,0.7,291,False,3.4,0,0,0,0,43,Joined Derby County on 9/1,46,0,0,0,12744.jpg,1.0,0,0,Nugent,0.2,False,35.0,u,12,25,2.0,4,10010,3,31451,51,0.0,0.9,Nugent,0
292,590481173863452abf32c4ed,0,0,21,0.0,0.0,0,20047,0,0,-6,6,28.0,0,0,4,0.0,0.0,0,Jordan,0.0,2,0,15.4,292,False,21.6,0,0,0,0,211,Season-long loan to Sheffield Wednesday,54,0,0,0,20047.jpg,1.3,0,0,Rhodes,0.2,False,9.0,u,12,25,104.0,8,3449,5,39161,29,0.0,1.5,Rhodes,0
293,590481173863452abf32c4ee,0,4,196,100.0,100.0,4,49464,0,0,-4,4,130.0,1,0,4,-0.3,1.4,2,Cristhian,0.7,14,4,77.4,293,False,219.2,0,0,0,0,1283,,46,0,0,0,49464.jpg,2.4,0,0,Stuani,2.5,False,18.0,a,12,25,428.0,53,485120,518,443933,2421,0.2,11.5,Stuani,3
294,590481173863452abf32c4ef,0,1,495,100.0,100.0,11,40383,0,0,0,0,10.0,0,233,1,3.9,2.4,1,Fraser,3.4,44,0,44.4,294,False,433.8,0,0,0,0,2880,,50,0,0,0,40383.jpg,3.2,0,61,Forster,4.2,False,1.0,a,13,20,0.0,101,180476,11619,212620,2618,0.7,20.2,Forster,3
295,590481173863452abf32c4f0,0,0,0,0.0,0.0,0,102884,0,0,0,0,0.0,0,15,1,0.0,0.0,0,Paulo,0.0,0,0,0.0,295,False,0.0,0,0,0,0,0,Joined Rayo Vallecano on season-long loan deal,45,0,0,0,102884.jpg,0.0,0,0,Gazzaniga,0.0,False,25.0,u,13,20,0.0,0,141,2,327,4,0.0,0.0,Gazzaniga,0
296,590481173863452abf32c4f1,5,8,475,100.0,100.0,10,40146,0,0,0,0,350.6,2,415,2,4.3,2.8,6,Ryan,3.8,32,2,100.4,296,False,448.8,0,0,0,0,2057,,55,0,0,0,40146.jpg,4.6,0,0,Bertrand,3.3,False,21.0,a,13,20,204.0,106,218164,23747,120855,2052,0.7,19.3,Bertrand,2
297,590481173863452abf32c4f2,0,6,511,100.0,100.0,9,38580,0,0,-2,2,120.0,0,487,2,2.6,1.6,5,Jose,2.6,44,0,89.2,297,False,569.0,0,0,0,0,2610,,53,0,0,0,38580.jpg,2.7,0,0,Fonte,3.2,False,23.0,a,20,21,205.0,79,155098,274,241831,976,0.5,14.9,Fonte,4
298,590481173863452abf32c4f3,1,7,343,,,4,80447,0,0,-1,1,60.2,1,152,2,6.1,4.6,0,Maya,5.6,28,1,66.9,298,False,407.8,0,0,0,0,1530,,44,0,0,0,80447.jpg,3.2,0,0,Yoshida,3.9,False,3.0,a,13,20,199.0,54,197936,35057,48046,3988,1.3,12.3,Yoshida,2
299,590481173863452abf32c4f4,0,0,59,0.0,0.0,0,169359,0,0,-4,4,81.6,0,169,2,0.0,0.0,0,Matt,0.0,4,0,14.7,299,False,55.8,0,0,0,0,283,Lack of match fitness - Unknown return date,41,0,0,0,169359.jpg,1.5,0,0,Targett,0.2,False,33.0,i,13,20,9.0,6,13605,9,37564,48,0.0,1.5,Targett,0
300,590481173863452abf32c4f5,0,0,0,100.0,100.0,0,84395,0,0,0,0,0.0,0,0,2,0.5,-1.0,0,Florin,0.0,0,0,0.0,300,False,0.0,0,0,0,0,0,,40,0,0,0,84395.jpg,0.0,0,0,Gardos,0.1,False,5.0,a,13,20,0.0,0,5753,21,5846,41,0.0,0.0,Gardos,0
